コード,銘柄名,市場,現在値,前日比(%)
2395,新日本科学,東P,"1,415","-22.0 (-1.53%) "
239A,バレッグス,東PRO,"--","-- (--%) "
2404,鉄人化ＨＬＤＧ,東S,"555","+9.0 (+1.65%) "
2408,ＫＧ情報,東S,"751","-10.0 (-1.31%) "
2410,キャリアデザインセンター,東P,"2,405","-43.0 (-1.76%) "
2411,ゲンダイエージェンシー,東S,"463","-8.0 (-1.70%) "
2413,エムスリー,東P,"1,515","+14.5 (+0.97%) "
2415,ヒューマンＨＬＤＧ,東S,"1,671","+1.0 (+0.06%) "
2418,ツカダ・グローバルＨＬＤＧ,東S,"617","-2.0 (-0.32%) "
241A,ＲＯＸＸ,東G,"505","-1.0 (-0.20%) "
2424,ブラス,東S,"620","+4.0 (+0.65%) "
2425,ケアサービス,東S,"746","0.0 (0.00%) "
2428,ウェルネット,東S,"647","+2.0 (+0.31%) "
2429,ワールドＨＬＤＧ,東P,"2,528","-14.0 (-0.55%) "
2432,ディー・エヌ・エー,東P,"2,558","-12.5 (-0.49%) "
2433,博報堂ＤＹ　ＨＬＤＧ,東P,"1,040.5","-9.5 (-0.90%) "
2435,シダー,東S,"215","-1.0 (-0.46%) "
2436,共同ピーアール,東S,"979","+14.0 (+1.45%) "
2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　ＨＬＤ,東S,"398","-30.0 (-7.01%) "
2438,アスカネット,東G,"355","+4.0 (+1.14%) "
243A,トップス,東PRO,"--","-- (--%) "
2440,ぐるなび,東S,"146","-2.0 (-1.35%) "
2445,タカミヤ,東S,"391","-2.0 (-0.51%) "
2449,プラップジャパン,東S,"1,058","-30.0 (-2.76%) "
244A,グロースエクスパートナーズ,東G,"1,066","-23.0 (-2.11%) "
2452,コンピュータマインド,東PRO,"--","-- (--%) "
2454,オールアバウト,東S,"361","-3.0 (-0.82%) "
2459,アウンコンサルティング,東S,"213","-9.0 (-4.05%) "
245A,ＩＮＧＳ,東G,"2,580","+25.0 (+0.98%) "
2461,ファンコミュニケーションズ,東P,"460","-2.0 (-0.43%) "
2462,ライク,東P,"1,565","+4.0 (+0.26%) "
2464,Ａｏｂａ−ＢＢＴ,東S,"338","0.0 (0.00%) "
2467,ＶＬＣセキュリティ,名N,"150","-1.0 (-0.66%) "
2469,ヒビノ,東S,"3,190","-10.0 (-0.31%) "
246A,アスア,東G,"990","0.0 (0.00%) "
2471,エスプール,東P,"239","-1.0 (-0.42%) "
2475,ＷＤＢ　ＨＬＤＧ,東P,"1,498","-4.0 (-0.27%) "
2477,手間いらず,東S,"2,485","+14.0 (+0.57%) "
2479,ジェイテック,東S,"238","0.0 (0.00%) "
247A,Ａｉロボティクス,東G,"1,235","-5.0 (-0.40%) "
2480,システム・ロケーション,東S,"1,698","-2.0 (-0.12%) "
2481,タウンニュース社,東S,"710","+11.0 (+1.57%) "
2483,翻訳センター,東S,"1,776","-4.0 (-0.22%) "
2484,出前館,東S,"125","+5.0 (+4.17%) "
2485,ティア,東S,"499","-5.0 (-0.99%) "
2488,ＪＴＰ,東S,"1,221","+5.0 (+0.41%) "
2489,アドウェイズ,東S,"277","-1.0 (-0.36%) "
248A,キッズスター,東G,"960","-31.0 (-3.13%) "
2491,バリューコマース,東P,"459","-7.0 (-1.50%) "
2492,インフォマート,東P,"440","-2.0 (-0.45%) "
2493,イーサポートリンク,東S,"1,001","-2.0 (-0.20%) "
2497,ユナイテッド,東G,"508","+2.0 (+0.40%) "
2498,オリエンタルコンサルタンツＨＤ,東S,"3,085","-45.0 (-1.44%) "
2499,日本和装ＨＬＤＧ,東S,"315","-1.0 (-0.32%) "
2501,サッポロＨＬＤＧ,東P,"1,716","+7.0 (+0.41%) "
2502,アサヒグループＨＬＤＧ,東P,"1,532","-26.0 (-1.67%) "
2503,キリンＨＬＤＧ,東P,"2,486.5","-20.0 (-0.80%) "
250A,シマダヤ,東S,"1,704","-11.0 (-0.64%) "
2510,ＮＦ国内債券ＢＰＩ総合連動,東ETF,"820.8","-0.1 (-0.01%) "
2511,ＮＦ外国債券ヘッジなし,東ETF,"1,192","+1.5 (+0.13%) "
2512,ＮＦ外国債券ヘッジあり,東ETF,"737.3","+2.1 (+0.29%) "
2513,ＮＦ外国株式ヘッジなし,東ETF,"3,381","+10.0 (+0.30%) "
2514,ＮＦ外国株式ヘッジあり,東ETF,"1,921","+10.0 (+0.52%) "
2515,ＮＦ外国ＲＥＩＴヘッジなし,東ETF,"1,639","-3.0 (-0.18%) "
2516,東証グロース２５０ＥＴＦ,東ETF,"604.1","-3.0 (-0.49%) "
2517,ＭＸＳ　Ｊリート・コア,東ETF,"1,165","+5.5 (+0.47%) "
2518,ＮＦ日本株女性活躍連動型,東ETF,"2,128","+2.0 (+0.09%) "
2519,ＮＦ新興国債券ヘッジなし,東ETF,"1,193.5","-0.5 (-0.04%) "
2520,ＮＦ新興国株式ヘッジなし,東ETF,"2,260","+22.0 (+0.98%) "
2521,上場米国株式為替ヘッジあり,東ETF,"2,039","+11.0 (+0.54%) "
2522,ｉＳロボット,東ETF,"8,019","+237.0 (+3.05%) "
2523,ＭＸＳトピックス除く金融,東ETF,"2,877.5","0.0 (0.00%) "
2524,ＮＺＡＭ　ＴＯＰＩＸ,東ETF,"3,844","+15.0 (+0.39%) "
2525,ＮＺＡＭ日経２２５,東ETF,"61,300","+1,060.0 (+1.76%) "
2526,ＮＺＡＭ　ＪＰＸ日経４００,東ETF,"34,500","0.0 (0.00%) "
2527,ＮＺＡＭ東証ＲＥＩＴ　Ｃｏｒｅ,東ETF,"1,171","0.0 (0.00%) "
2528,ｉＦ東証ＲＥＩＴ　Ｃｏｒｅ,東ETF,"1,149","-3.0 (-0.26%) "
2529,ＮＦ野村株主還元７０連動型,東ETF,"2,115","-11.0 (-0.52%) "
252A,ウェッジ,東PRO,"--","-- (--%) "
2530,ＭＸＳ中国上海１８０Ａ株,東ETF,"17,600","-200.0 (-1.12%) "
2531,宝ＨＬＤＧ,東P,"1,753","-27.0 (-1.52%) "
2533,オエノンＨＬＤＧ,東P,"413","-2.0 (-0.48%) "
253A,ＥＴＳグループ,東S,"1,204","-4.0 (-0.33%) "
2540,養命酒製造,東P,"4,020","0.0 (0.00%) "
254A,ＡＩ　フュージョンキャピタルグ,東S,"999","+7.0 (+0.71%) "
2551,マルサンアイ,名M,"3,525","+5.0 (+0.14%) "
2552,上場Ｊリート隔月分配型ミニ,東ETF,"2,043","+2.0 (+0.10%) "
2553,Ｏｎｅ南方中国Ａ株ＣＳＩ５００,東ETF,"2,527","+1.0 (+0.04%) "
2554,ＮＦ米国社債１０年ヘッジ,東ETF,"765.8","-0.3 (-0.04%) "
2555,東証ＲＥＩＴ　ＥＴＦ,東ETF,"1,956.5","+23.0 (+1.19%) "
2556,Ｏｎｅ東証ＲＥＩＴ,東ETF,"1,949.5","+6.5 (+0.33%) "
2557,ＳＭＤＡＭトピックス上場投信,東ETF,"3,787","+30.0 (+0.80%) "
2558,ＭＡＸＩＳ米株ＳＰ５００,東ETF,"32,850","+130.0 (+0.40%) "
2559,ＭＡＸＩＳ全世界株式,東ETF,"28,225","+105.0 (+0.37%) "
255A,ジーエルテクノＨＬＤＧ,東S,"4,935","-165.0 (-3.24%) "
2560,ＭＡＸＩＳカーボン日本株,東ETF,"--","-- (--%) "
2561,ｉＳコア日本国債ＥＴＦ,東ETF,"2,047","-4.0 (-0.20%) "
2562,上場米株ダウ平均為替ヘッジあり,東ETF,"3,457","-8.0 (-0.23%) "
2563,ｉＳＳＰ５百米株ヘジ,東ETF,"381.6","+1.8 (+0.47%) "
2564,ＧＸスーパーディビ,東ETF,"3,356","-12.0 (-0.36%) "
